"movieId","movie_title","title_year","genres.x","genres.y","director_name","actor_1_name","actor_2_name","actor_3_name","duration","plot_keywords","language","country","facenumber_in_poster","imdb_score","movielens_score","movielens_score_normalized","aprox_imdb_score","aprox_movielens_score","aprox_movielens_normalized_score"
41285,"Match Point ",2005,"Crime|Drama|Romance","Drama|Romance|Thriller","Woody Allen","Scarlett Johansson","Mark Gatiss","Penelope Wilton",119,"extramarital affair|infidelity|irony of fate|surprise ending|tennis","English","UK",3,7.7,3.74226546906188,7.48453093812375,8,4,7
41566,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,"Adventure|Children|Fantasy","Adventure|Family|Fantasy","Andrew Adamson","Jim Broadbent","Kiran Shah","Shane Rangi",150,"hide and seek|lion|magic|professor|snow","English","USA",5,6.9,3.44215909090909,6.88431818181818,7,3,7
41569,"King Kong ",2005,"Action|Adventure|Drama|Fantasy|Thriller","Action|Adventure|Drama|Romance","Peter Jackson","Naomi Watts","Thomas Kretschmann","Evan Parke",201,"animal name in title|ape abducts a woman|gorilla|island|king kong","English","New Zealand",0,7.2,3.2888001183607,6.57760023672141,7,3,7
41571,"Memoirs of a Geisha ",2005,"Drama|Romance","Drama|Romance","Rob Marshall","Li Gong","Mako","Karl Yune",145,"coming of age|geisha|japan|jealousy|love","English","USA",1,7.3,3.61435941530525,7.22871883061049,7,4,7
41573,"The Family Stone ",2005,"Comedy|Drama|Romance","Comedy|Drama|Romance","Thomas Bezucha","Craig T. Nelson","Paul Schneider","Tyrone Giordano",103,"christmas|cruelty|ring|secret|tension","English","USA",0,6.3,3.23330283623056,6.46660567246112,6,3,6
41575,"The Promise ",2005,"Action|Drama|Fantasy","Action|Drama|Fantasy","","Dong-gun Jang","Toby Leonard Moore","Nicholas Tse",103,"armor|general|king|princess|slave","Mandarin","China",0,5.6,2.8735632183908,5.74712643678161,6,3,6
41712,"A Room for Romeo Brass ",1999,"Comedy|Drama","Comedy|Drama","Shane Meadows","Bob Hoskins","Paddy Considine","Shane Meadows",90,"betrayal|family relationships|friendship|psychosis|stranger","English","UK",2,7.7,3.80508474576271,7.61016949152542,8,4,8
41716,"The Matador ",2005,"Comedy|Drama|Thriller","Comedy|Crime|Drama|Thriller","Richard Shepard","Adam Scott","Philip Baker Hall","Hope Davis",96,"bar|hitman|luck|mexico|mexico city","English","USA",0,6.8,3.43650126156434,6.87300252312868,7,3,7
41724,"Wal-Mart: The High Cost of Low Price ",2005,"Documentary","Documentary","Robert Greenwald","Lee Scott","Jon Hunter","Matt Hunter",20,"greed|pollution|slave labor|truth|wal mart","English","USA",0,6.8,3.46236559139785,6.9247311827957,7,3,7
41863,"Three Burials ",2005,"Adventure|Crime|Drama","Adventure|Crime|Drama|Mystery|Western","Tommy Lee Jones","Levon Helm","Dwight Yoakam","Guillermo Arriaga",107,"cemetery|friend|journey|mexico|promise","English","France",2,7.5,3.67835178351784,7.35670356703567,8,4,7
41997,"Munich ",2005,"Action|Crime|Drama|Thriller","Drama|History|Thriller","Steven Spielberg","Ayelet Zurer","Moritz Bleibtreu","Mathieu Amalric",163,"arab|black september|israel|jew|munich olympics","English","France",0,7.6,3.72748505231689,7.45497010463378,8,4,7
42002,"The Producers ",2005,"Comedy|Musical","Comedy|Musical","","Jon Lovitz","Will Ferrell","Matthew Broderick",134,"accountant|money|opening night|scheme|swedish","English","USA",3,6.4,3.19850402761795,6.3970080552359,6,3,6
42004,"Transamerica ",2005,"Adventure|Comedy|Drama","Adventure|Comedy|Drama","","Kevin Zegers","Felicity Huffman","Paul Borghese",103,"bail|male full frontal nudity|sex change|stepfather|transsexual","English","USA",2,7.4,3.67943201376936,7.35886402753873,7,4,7
42009,"Cheaper by the Dozen 2 ",2005,"Adventure|Comedy","Adventure|Comedy|Family","Adam Shankman","Taylor Lautner","Tom Welling","Alyson Stoner",94,"children|competition|rival|second part|vacation","English","USA",6,5.4,2.54372623574144,5.08745247148289,5,3,5
42011,"Fun with Dick and Jane ",2005,"Comedy|Crime","Comedy|Crime","Dean Parisot","John Michael Higgins","Richard Burgi","David Herman",90,"animal abuse|ceo|heist|suburb|unemployment","English","USA",1,6.1,2.97923976608187,5.95847953216374,6,3,6
42018,"Mrs Henderson Presents ",2005,"Comedy|Drama","Comedy|Drama|Music|War","Stephen Frears","Bob Hoskins","Christopher Guest","Sarah Solemani",103,"anti semitism|breasts|chamberlain|friend|theatre","English","UK",1,7.1,3.50316455696203,7.00632911392405,7,4,7
42021,"The White Countess ",2005,"Drama","Drama|History|Romance|War","James Ivory","Vanessa Redgrave","Natasha Richardson","Lynn Redgrave",135,"countess|diplomat|japanese|russian|shanghai","English","UK",0,6.7,3.125,6.25,7,3,6
42418,"The New World ",2005,"Adventure|Drama|Romance","Biography|Drama|History|Romance","Terrence Malick","Christian Bale","Michael Greyeyes","Wes Studi",150,"captain|fort|love|native american|trade","English","USA",0,6.7,3.38911704312115,6.7782340862423,7,3,7
42632,"Lady Vengeance ",2005,"Crime|Drama|Mystery|Thriller","Crime|Drama","Chan-wook Park","Min-sik Choi","Yeong-ae Lee","Hye-jeong Kang",112,"cake|christian|lesbian sex|oral sex|pregnant schoolgirl","Korean","South Korea",0,7.7,3.81477093206951,7.62954186413902,8,4,8
42638,"Grand Theft Parsons ",2003,"Comedy|Drama","Adventure|Comedy|Drama","","Marley Shelton","Scott Adsit","Jim Cody Williams",88,"guitar|hearse|manager|musician|singer","English","USA",1,6.1,2.66666666666667,5.33333333333333,6,3,5
42718,"District B13 ",2004,"Action|Crime|Sci-Fi","Action|Crime|Thriller","Pierre Morel","David Belle","Cyril Raffaelli","Dany Verissimo-Petit",84,"bomb|gang|police|sister|undercover cop","French","France",2,7.2,3.61387755102041,7.22775510204082,7,4,7
42721,"BloodRayne ",2005,"Action|Fantasy","Action|Adventure|Fantasy|Horror","Uwe Boll","Meat Loaf","Udo Kier","Michael Paré",92,"escape|half human|king|vampire|vampire hunter","English","USA",2,2.9,1.6958041958042,3.39160839160839,3,2,3
42723,"Hostel ",2005,"Horror","Horror","Eli Roth","Jay Hernandez","Takashi Miike","Rick Hoffman",93,"bratislava|hostel|sadistic horror|torture|travel","English","USA",0,5.9,2.72432432432432,5.44864864864865,6,3,5
42725,"Grandma's Boy ",2006,"Comedy","Comedy","","Linda Cardellini","Joel David Moore","Shirley Jones",90,"co worker|game tester|loss of virginity|roommate|snack","English","USA",0,7,3.61534701857282,7.23069403714565,7,4,7
42730,"Glory Road ",2006,"Drama","Biography|Drama|Sport","","Mehcad Brooks","Austin Nichols","Derek Luke",118,"coach|college basketball|national championship|ncaa|texas","English","USA",1,7.2,3.60227272727273,7.20454545454545,7,4,7
42732,"Last Holiday ",2006,"Comedy","Adventure|Comedy|Drama","Wayne Wang","LL Cool J","Alicia Witt","Timothy Hutton",112,"chef|congressman|cook|hotel|senator","English","USA",1,6.4,3.3109243697479,6.6218487394958,6,3,7
42734,"Hoodwinked! ",2005,"Animation|Children|Comedy","Action|Animation|Comedy|Crime|Family","","Anne Hathaway","Chazz Palminteri","Jim Belushi",80,"animal|axe|red riding hood|wolf|woodsman","English","USA",1,6.5,3.14190687361419,6.28381374722838,6,3,6
42738,"Underworld: Evolution ",2006,"Action|Fantasy|Horror","Action|Adventure|Fantasy|Sci-Fi|Thriller","Len Wiseman","Sophia Myles","Tony Curran","Derek Jacobi",102,"death|feud|forbidden love|vampire|werewolf","English","USA",1,6.8,3.32867412140575,6.6573482428115,7,3,7
43333,"Water ",2005,"Drama|Romance","Drama|Romance","Deepa Mehta","John Abraham","Lisa Ray","Seema Biswas",117,"ashram|india|love|tradition|widow","Hindi","Canada",0,7.8,3.80736543909348,7.61473087818697,8,4,8
43396,"The World's Fastest Indian ",2005,"Drama","Biography|Drama|Sport","Roger Donaldson","Anthony Hopkins","Antony Starr","Craig Hall",127,"mortgage|motorcycle|speed|trailer|utah","English","New Zealand",1,7.9,3.83757535164099,7.67515070328198,8,4,8
43419,"Bandidas ",2006,"Action|Comedy|Crime|Western","Action|Comedy|Crime|Western","","Salma Hayek","Sam Shepard","Dwight Yoakam",93,"bank|cleavage|farmer|female gunfighter|mexico","English","France",2,5.7,2.75074626865672,5.50149253731343,6,3,6
43460,"Tristram Shandy: A Cock and Bull Story ",2005,"Comedy|Drama","Comedy|Drama","Michael Winterbottom","Steve Coogan","Shirley Henderson","Dylan Moran",94,"actor playing himself|battle|boots|penis|womb","English","UK",0,6.8,3.43501048218029,6.87002096436059,7,3,7
43558,"Big Momma's House 2 ",2006,"Action|Comedy|Crime","Comedy|Crime","John Whitesell","Chloë Grace Moretz","Nia Long","Marisol Nichols",99,"cheerleading|fbi|fbi agent|nanny|undercover","English","USA",0,4.6,2.26879271070615,4.5375854214123,5,2,5
43560,"Nanny McPhee ",2005,"Children|Comedy|Fantasy","Comedy|Family|Fantasy","Kirk Jones","Colin Firth","Kelly Macdonald","Imelda Staunton",97,"father|governess|magic|nanny|widower","English","USA",0,6.6,3.25463917525773,6.50927835051546,7,3,7
43679,"Final Destination 3 ",2006,"Horror|Mystery|Thriller","Horror","James Wong","Chelan Simmons","Gina Holden","Crystal Lowe",86,"amusement park|death|fate|premonition|roller coaster","English","Germany",0,5.8,2.72751798561151,5.45503597122302,6,3,5
43708,"Dave Chappelle's Block Party ",2005,"Comedy|Documentary","Comedy|Documentary|Music","Michel Gondry","Common","Dave Chappelle","Lauryn Hill",100,"block party|marching band|neighborhood|new york city|tyrannosaurus rex","English","USA",0,7.2,3.4733893557423,6.94677871148459,7,3,7
43744,"Imagine Me & You ",2005,"Comedy|Drama|Romance","Comedy|Drama|Romance","Ol Parker","Celia Imrie","Ben Miles","Darren Boyd",90,"florist|friend|friendship|lesbian|love","English","UK",0,6.9,3.46428571428571,6.92857142857143,7,3,7
43762,"Mississippi Mermaid ",1969,"Crime|Drama|Romance","Crime|Drama|Romance","","Catherine Deneuve","Jean-Paul Belmondo","Michel Bouquet",123,"antibes|hotel|island|reunion|reunion island","French","France",0,7.2,3.3695652173913,6.73913043478261,7,3,7
43832,"The Call of Cthulhu ",2005,"Horror|Thriller","Fantasy|Horror|Mystery|Thriller","","Dan Novy","David Mersault","Barry Lynch",47,"1920s|cthulhu|dream|sailor|silent film","English","USA",0,7.3,3.52258064516129,7.04516129032258,7,4,7
43836,"The Pink Panther ",2006,"Adventure|Comedy|Crime","Adventure|Comedy|Crime|Family|Mystery","Shawn Levy","Roger Rees","Henry Czerny","William Abadie",93,"diamond|france|investigation|pink panther|soccer","English","USA",0,5.6,2.70412371134021,5.40824742268041,6,3,5
43869,"Curious George ",2006,"Adventure|Animation|Children|Comedy","Adventure|Animation|Comedy|Family","","Will Ferrell","Frank Welker","Alexander Gould",78,"hat|monkey|museum|shrine|yellow","English","USA",0,6.6,3.01630434782609,6.03260869565217,7,3,6
43871,"Firewall ",2006,"Crime|Drama|Thriller","Crime|Thriller","Richard Loncraine","Jimmy Bennett","Harrison Ford","Mary Lynn Rajskub",105,"architect|bank|cayman islands|meeting|murder","English","USA",1,5.8,2.92405063291139,5.84810126582278,6,3,6
43904,"When a Stranger Calls ",2006,"Horror|Thriller","Horror|Thriller","Simon West","Madeline Carroll","Tessa Thompson","Brian Geraghty",87,"babysitting|cell phone|high school|nightmare|teenager","English","USA",0,5,2.44147157190635,4.88294314381271,5,2,5
43908,"London ",2005,"Drama","Drama|Romance","","Jason Statham","Chris Evans","Dane Cook",92,"bar|coke|drugs|party|snorting","English","UK",2,6.6,3.03793103448276,6.07586206896552,7,3,6
43914,"Winter Passing ",2005,"Drama","Comedy|Drama","","Zooey Deschanel","Will Ferrell","Dallas Roberts",98,"love|michigan|musician|novelist|student","English","USA",4,6.4,3.32098765432099,6.64197530864198,6,3,7
43917,"Eight Below ",2006,"Action|Adventure|Drama|Romance","Adventure|Drama|Family","Frank Marshall","Paul Walker","Bruce Greenwood","Wendy Crewson",120,"antarctica|dog|siberian husky|sled dog|survival","English","USA",1,7.3,3.40613718411552,6.81227436823105,7,3,7
43919,"Date Movie ",2006,"Comedy|Romance","Comedy|Romance","","Alyson Hannigan","Carmen Electra","Fred Willard",85,"female protagonist|greek|overweight|spoof|wedding planner","English","USA",0,2.7,1.65424912689173,3.30849825378347,3,2,3
43921,"Running Scared ",2006,"Action|Crime|Thriller","Action|Crime|Drama|Thriller","Wayne Kramer","Paul Walker","Chazz Palminteri","Ivana Milicevic",122,"adult child friendship|corrupt cop|fistfight|gangster|thug","English","Germany",2,7.4,3.50798258345428,7.01596516690856,7,4,7
43923,"Madea's Family Reunion ",2006,"Comedy|Drama","Comedy|Drama|Romance","Tyler Perry","Boris Kodjoe","Cicely Tyson","Blair Underwood",107,"cross dressing|family reunion|madea series|reflective|sister sister relationship","English","USA",4,5,2.73595505617978,5.47191011235955,5,3,5
43926,"Doogal ",2006,"Animation|Children","Adventure|Animation|Comedy|Family|Fantasy","","Jimmy Fallon","Kylie Minogue","Jon Stewart",77,"diamond|lava|magic|mountain|sorcerer","English","USA",0,2.8,1.890625,3.78125,3,2,4
43928,"Ultraviolet ",2006,"Action|Fantasy|Sci-Fi|Thriller","Action|Horror|Sci-Fi|Thriller","Kurt Wimmer","Milla Jovovich","Cameron Bright","Nick Chinlund",94,"boy|disease|hemophagia|speed|vampire","English","USA",1,4.4,2.45380635624538,4.90761271249076,4,2,5
43930,"Just My Luck ",2006,"Comedy|Romance","Comedy|Fantasy|Romance","Donald Petrie","Samaire Armstrong","Carlos Ponce","Faizon Love",103,"bad luck|band|kiss|luck|masquerade","English","USA",3,5.3,2.83093525179856,5.66187050359712,5,3,6
43932,"Pulse ",2006,"Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller","Drama|Horror|Sci-Fi|Thriller","","Ian Somerhalder","Christina Milian","Rick Gonzalez",90,"cell phone|computer|computer hacker|e mail|technology","English","USA",0,4.7,2.44276094276094,4.88552188552189,5,2,5
43936,"16 Blocks ",2006,"Crime|Thriller","Action|Crime|Drama|Thriller","Richard Donner","Bruce Willis","David Zayas","Sasha Roiz",102,"alcoholic|courthouse|detective|jail|witness","English","Germany",2,6.6,3.31256231306082,6.62512462612163,7,3,7
44004,"Failure to Launch ",2006,"Comedy|Romance","Comedy|Romance","Tom Dey","Bradley Cooper","Matthew McConaughey","Zooey Deschanel",95,"friend|intervention|moving|secret|slacker","English","USA",2,5.6,2.85257475083056,5.70514950166113,6,3,6
44022,"Ice Age: The Meltdown ",2006,"Adventure|Animation|Children|Comedy","Action|Adventure|Animation|Comedy|Family|Fantasy","Carlos Saldanha","Denis Leary","Ray Romano","Jay Leno",115,"flood|mammoth|no opening credits|squirrel|valley","English","USA",0,6.9,3.33535071384233,6.67070142768467,7,3,7
44191,"V for Vendetta ",2005,"Action|Sci-Fi|Thriller|IMAX","Action|Drama|Thriller","James McTeigue","Natalie Portman","Eddie Marsan","Rupert Graves",132,"dystopia|freedom|government|revolution|terrorist","English","USA",1,8.2,3.93041905173345,7.8608381034669,8,4,8
44193,"She's the Man ",2006,"Comedy|Romance","Comedy|Romance","Andy Fickman","Channing Tatum","Alexandra Breckenridge","Laura Ramsey",105,"disguise|roommate|school|soccer|twin","English","USA",0,6.4,3.29003724394786,6.58007448789572,6,3,7
44195,"Thank You for Smoking ",2005,"Comedy|Drama","Comedy|Drama","Jason Reitman","J.K. Simmons","Cameron Bright","Todd Louiso",92,"cigarette smoking|lobbyist|political satire|reporter|tobacco industry","English","USA",0,7.6,3.84036247577796,7.68072495155591,8,4,8
44197,"Find Me Guilty ",2006,"Comedy|Crime|Drama","Biography|Comedy|Crime|Drama","Sidney Lumet","Peter Dinklage","Vin Diesel","Alex Rocco",125,"court|drugs|judge|mafia|mobster","English","Germany",2,7.1,3.31907894736842,6.63815789473684,7,3,7
44199,"Inside Man ",2006,"Crime|Drama|Thriller","Crime|Drama|Mystery|Thriller","Spike Lee","Denzel Washington","James Ransone","Peter Gerety",129,"bank|detective|negotiation|police|robber","English","USA",2,7.6,3.90061506150615,7.8012301230123,8,4,8
44204,"Tsotsi ",2005,"Crime|Drama","Crime|Drama","Gavin Hood","Terry Pheto","Nambitha Mpumlwana","Rapulana Seiphemo",94,"baby|bathing a baby|criminal|slum|vomiting","Zulu","UK",1,7.3,3.7346208869814,7.4692417739628,7,4,7
44225,"Aquamarine ",2006,"Children|Comedy|Fantasy","Comedy|Family|Fantasy|Romance","Elizabeth Allen Rosenbaum","Tammin Sursok","Joanna 'JoJo' Levesque","Dichen Lachman",104,"beach|love|mermaid|storm|swimming","English","USA",3,5.3,2.63793103448276,5.27586206896552,5,3,5
44397,"The Hills Have Eyes ",2006,"Drama|Horror|Thriller","Horror","Alexandre Aja","Dan Byrd","Greg Nicotero","Vinessa Shaw",108,"desert|horror movie remake|murder of family|rape|slasher","English","USA",0,6.4,2.87442289935365,5.74884579870729,6,3,6
44399,"The Shaggy Dog ",2006,"Adventure|Children|Comedy|Fantasy","Comedy|Family|Fantasy","Brian Robbins","Robert Downey Jr.","Joel David Moore","Kristin Davis",98,"animal as human|dog movie|elevator|human becoming an animal|sheepdog","English","USA",0,4.4,2.435,4.87,4,2,5
44555,"The Lives of Others ",2006,"Drama|Romance|Thriller","Drama|Thriller","Florian Henckel von Donnersmarck","Sebastian Koch","Ulrich Mühe","Martina Gedeck",137,"east germany|police|secret police|stasi|writer","German","Germany",3,8.5,4.20168123739072,8.40336247478144,8,4,8
44613,"Take the Lead ",2006,"Drama","Drama|Music","","Alfre Woodard","Yaya DaCosta","Jasika Nicole",118,"ballroom|dance|dance teacher|student|teacher","English","USA",0,6.7,3.34827586206897,6.69655172413793,7,3,7
44665,"Lucky Number Slevin ",2006,"Crime|Drama|Mystery","Crime|Drama|Mystery|Thriller","Paul McGuigan","Bruce Willis","Morgan Freeman","Dorian Missick",110,"coroner|death|gay son|love|mistaken identity","English","Germany",3,7.8,3.87966923296265,7.75933846592529,8,4,8
44694,"Volver ",2006,"Comedy|Drama","Comedy|Crime|Drama|Mystery","","Carmen Maura","Lola Dueñas","Antonio de la Torre",121,"abusive father|child abuse|death|rape|secret","Spanish","Spain",1,7.6,3.83939014202172,7.67878028404344,8,4,8
44709,"Akeelah and the Bee ",2006,"Drama","Drama","","Curtis Armstrong","Sean Michael Afable","Tzi Ma",112,"national spelling bee|principal|school principal|spelling|spelling bee","English","USA",0,7.5,3.66579770594369,7.33159541188738,8,4,7
44729,"Larry the Cable Guy: Health Inspector ",2006,"Comedy","Comedy|Romance","","Thomas F. Wilson","Larry the Cable Guy","Megyn Price",89,"diner|food poisoning|health inspector|restaurant|undercover","English","USA",2,3.1,1.8021978021978,3.6043956043956,3,2,4
44731,"Stay Alive ",2006,"Horror|Sci-Fi|Thriller","Horror|Thriller","William Brent Bell","Adam Goldberg","Frankie Muniz","Samaire Armstrong",75,"countess|game reality crossover|ghost|group of friends|tower","English","USA",0,5.1,2.79912663755459,5.59825327510917,5,3,6
44759,"Basic Instinct 2 ",2006,"Crime|Drama|Mystery|Thriller","Crime|Mystery|Thriller","Michael Caton-Jones","Charlotte Rampling","Indira Varma","Neil Maskell",116,"drugs|murder|psychiatrist|scotland yard|sex","English","UK",1,4.2,2.18562231759657,4.37124463519313,4,2,4
